token;token_id;anchor_type;event_anno;event_resolve1;event_resolve2;event_resolve3;anchor_resolve;event_resolve4;final_anchor;final_event
van;48-112;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nederlandt;48-113;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;48-114;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Choromandel;48-115;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becomen;48-116;('0', '0', '0', '0');('Getting', 'Getting', 'Arriving', 'Getting');Getting;Getting;Getting;isOfType;Getting;isOfType;Getting
„;49-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
32;49-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
„;49-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
4;49-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;49-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
=;49-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Den;50-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oppercoopman;50-2;('0', '0', 'evokes', '0');('0', '0', 'BeingEmployed', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
van;50-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jambij;50-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Cornelis;50-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vander;50-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Hoeff;50-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aduiseert;50-8;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;50-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hoe;50-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vanden;50-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Coninck;50-13;('0', '0', 'evokes', '0');('0', '0', 'BeingLeader', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
van;50-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jambij;50-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
versocht;50-16;('0', '0', '0', 'isOfType');('0', '0', '0', 'Miscellaneous');0;0;0;('0', '0', '0', 'isOfType');0;('0', '0', '0', 'isOfType');0
heeft;50-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
recompense;50-18;('0', '0', 'isOfType', '0');('Giving', 'Giving', 'FinancialTransaction', '0');('Giving', 'Giving', 'FinancialTransaction', '0');ChangeOfPossession;ChangeOfPossession;evokes;FinancialTransaction ;evokes;FinancialTransaction 
voor;50-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
onsen;50-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gepresteerden;50-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dienst;50-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
opt;50-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';50-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Exploict;50-26;('0', '0', '0', '0');('Voyage', 'Voyage', 'Translocation', 'StartingConflict');('Voyage', 'Voyage', 'Translocation', 'StartingConflict');Translocation;Translocation;"evokes; evokes";"ViolentContest; Translocation";"evokes; evokes";"ViolentContest; Translocation"
naer;50-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Dalimban;50-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
maer;50-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
heeft;50-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;50-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
anders;50-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
connen;50-34;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
obtineren;50-35;('0', '0', '0', 'isOfType');('Getting', 'Getting', '0', 'Getting');Getting;Getting;Getting;isOfType;Getting ;isOfType;Getting 
dan;50-36;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
uijtstel;50-37;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-38;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
betalinge;50-39;('0', '0', 'isOfType', '0');('Trade', 'Trade', 'FinancialTransaction', '0');('Trade', 'Trade', 'FinancialTransaction', '0');ChangeOfPossession;ChangeOfPossession;isOfType;FinancialTransaction ;isOfType;FinancialTransaction 
des;50-40;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Tols;50-41;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-42;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tot;50-43;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;50-44;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;50-45;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Coninck;50-46;('0', '0', 'evokes', '0');('0', '0', 'BeingLeader', '0');0;0;0;('0', '0', 'evokes', '0');0;('0', '0', 'evokes', '0');0
Antwoordt;50-47;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;50-48;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;50-49;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
versouck;50-50;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-51;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Nieuw;50-52;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
secours;50-53;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tegen;50-54;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Palimban;50-55;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becompt;50-56;('0', '0', '0', 'isOfType');('Getting', 'Getting', '0', 'Getting');Getting;Getting;Getting;isOfType;Getting ;isOfType;Getting 
";";50-57;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Velck;50-58;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
secours;50-59;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
den;50-60;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Coninck;50-61;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-62;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;50-63;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ongetwijffelt;50-64;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-65;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;50-66;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dier;50-67;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Intentie;50-68;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
versoeckt;50-69;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-70;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;50-71;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wel;50-72;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
e;50-73;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
e;50-74;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vn;50-75;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
e;50-76;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
weetende;50-77;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-78;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;50-79;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
becomen;50-80;('0', '0', '0', 'isOfType');('Getting', 'Getting', '0', 'Getting');Getting;Getting;Getting;isOfType;Getting ;isOfType;Getting 
en;50-81;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sal;50-82;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-83;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
op;50-84;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;50-85;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bij;50-86;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
onse;50-87;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
beijgeringh;50-88;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oorsaecke;50-89;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mocht;50-90;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
capteren;50-91;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-92;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ons;50-93;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;50-94;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
belooffde;50-95;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vrijheijt;50-96;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-97;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
toll;50-98;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voor;50-99;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
10;50-100;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;50-101;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
a;50-102;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
12;50-103;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;50-104;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jaren;50-105;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;50-106;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ontseggen;50-107;('0', '0', '0', 'evokes');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement');('0', '0', '0', 'evokes');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement');('0', '0', '0', 'evokes');('BeingInARelationship', 'BeingInARelationship', '0', 'EndingContractualAgreement')
,;50-108;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ofte;50-109;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;50-110;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
schoon;50-111;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
andermael;50-112;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eenich;50-113;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
secours;50-114;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sonden;50-115;('0', '0', 'isOfType', '0');('Transportation', 'Transportation', 'Giving', '0');('Transportation', 'Transportation', 'Giving', '0');('Transportation', 'Transportation', 'Giving', '0');('Transportation', 'Transportation', 'Giving', '0');evokes ;Transportation;evokes ;Transportation
,;50-116;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;50-117;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;50-118;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
selue;50-119;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
emmers;50-120;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dog;50-121;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vruchteloos;50-122;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;50-123;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
t'voorgaen;50-124;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soude;50-125;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
doen;50-126;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
slijten;50-127;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;50-128;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
eventeren;50-129;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
";";50-130;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
DWijle;50-131;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wij;50-132;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voorseecker;50-133;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
souden;50-134;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dat;50-135;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
het;50-136;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
die;50-137;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-138;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jambij;50-139;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;50-140;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
die;50-141;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-142;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Palimban;50-143;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
in;50-144;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ernst;50-145;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;50-146;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
en;50-147;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
meenen;50-148;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-149;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;50-150;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oock;50-151;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
rbel;50-152;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-153;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;50-154;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sullen;50-155;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
blijven;50-156;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;50-157;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Voor;50-158;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tedoen;50-159;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-160;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dEngelschen;50-161;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;50-162;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
voor;50-163;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
desen;50-164;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Ingeleijdt;50-165;('0', '0', '0', 'isOfType');('0', '0', '0', 'Miscellaneous');0;0;0;('0', '0', '0', 'isOfType');0;('0', '0', '0', 'isOfType');0
geweest;50-166;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-167;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
anders;50-168;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
souden;50-169;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dien;50-170;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
folije;50-171;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;50-172;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
begonnen;50-173;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hebben;50-174;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
.;50-175;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Voor;50-176;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
die;50-177;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-178;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Palimban;50-179;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;50-180;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;50-181;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jambinesen;50-182;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tegenwoordich;50-183;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vrij;50-184;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
wat;50-185;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
bevreest;50-186;('0', '0', '0', 'isOfType');('0', '0', '0', 'Miscellaneous');0;0;0;('0', '0', '0', 'isOfType');0;('0', '0', '0', 'isOfType');0
,;50-187;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
oor;50-188;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
desen;50-189;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hebben;50-190;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
d'onse;50-191;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verscheijden;50-192;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Schepen;50-193;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ledich;50-194;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-195;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;50-196;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
herwaertse;50-197;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
gesonden;50-198;('isOfType', 'isOfType', 'isOfType', 'isOfType');('Translocation', 'Translocation', 'TransLocation', 'TransLocation');('Translocation', 'Translocation', 'TransLocation', 'TransLocation');Translocation;Translocation;('isOfType', 'isOfType', 'isOfType', 'isOfType');Translocation;('isOfType', 'isOfType', 'isOfType', 'isOfType');Translocation
,;50-199;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;50-200;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
nu;50-201;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
versoecken;50-202;('0', '0', '0', 'isOfType');('0', '0', '0', 'Miscellaneous');0;0;0;('0', '0', '0', 'isOfType');0;('0', '0', '0', 'isOfType');0
sij;50-203;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
andere;50-204;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;50-205;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
soo;50-206;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;50-207;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;50-208;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Peper;50-209;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;50-210;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
daer;50-211;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;50-212;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
lichten;50-213;('0', '0', '0', 'evokes');('Getting', 'Getting', 'Transportation', 'TransLocation');('Getting', 'Getting', 'Transportation', 'TransLocation');('Getting', 'Getting', 'Transportation', 'TransLocation');('Getting', 'Getting', 'Transportation', 'TransLocation');evokes;Transportation;evokes;Transportation
,;50-214;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
als;50-215;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;50-216;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Compes;50-217;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Volck;50-218;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ende;50-219;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
restanten;50-220;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
aldaer;50-221;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
te;50-222;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
mogen;50-223;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verseeckeren;50-224;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Onse;51-1;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
tfachten;51-2;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Int;51-3;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
';51-4;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vaerwater;51-5;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
van;51-6;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Mallacca;51-7;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
cruijssende;51-8;('0', '0', 'isOfType', 'isOfType');('Voyage', 'Voyage', 'Voyage', 'TransLocation');Voyage;Voyage;Voyage;('0', '0', 'isOfType', 'isOfType');Voyage;('0', '0', 'isOfType', 'isOfType');Voyage
,;51-9;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
hadden;51-10;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;51-11;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
niet;51-12;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
anders;51-13;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
verricht;51-14;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;51-15;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
dan;51-16;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
met;51-17;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
onse;51-18;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Jongste;51-19;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
geaduiseert;51-20;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
is;51-21;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
";";51-22;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
E.;51-23;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
ober;51-24;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
deeen;51-25;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
sijn;51-26;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vande;51-27;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Noort;51-28;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
naer;51-29;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Pedra;51-30;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
branca;51-31;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
,;51-32;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
om;51-33;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
de;51-34;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
Zuijdt;51-35;('0', '0', '0', '0');('0', '0', '0', '0');0;0;0;0;0;0;0
vertrocken;51-36;('0', '0', 0, 'isOfType');('Leaving', 'Leaving', 'Leaving', 'Leaving');Leaving;Leaving;Leaving;('0', '0', 0, 'isOfType');Leaving;('0', '0', 0, 'isOfType');Leaving
